Readable ID,Firestore ID,Title,Category Readable ID,Category Name,Category Level,Date,Tags,,Tag,About,Who,Who-code,What,What-code,When,Where,Type,Title
what-was-an-important-lesson,Fo4jD2OWkCVSmtI0O7lv,"What was an important lesson parents taught, lived by shared with kids?",what-was-an-important-lesson,"What was an important lesson parents taught, lived by shared with kids?",3,2025-05-23T00:37:48.429Z,,,My Parents,,Parents,4,All,,,,Story,"Introduction > Their Partnership > What was an important lesson parents taught, lived by shared with kids?"
what-was-your-name-again,Q9UaDhIk1GQSduzEDgLT,What Was Your Name Again?,what-was-your-name-again,What Was Your Name Again?,4,2025-05-23T00:37:40.088Z,,,My Parents,,Parents,4,All,,,,Story,Introduction > Their Partnership > What stories do you remember of them dating? > What Was Your Name Again?
what-was-your-relationship,gucRTKJ1AAg9bwAKAX3h,"What was your relationship with your parents like when you were a child,
teenager, or adult?",what-was-your-relationship,"What was your relationship with your parents like when you were a child,
teenager, or adult?",3,2025-05-23T00:38:12.847Z,,,My Parents,,Parents,4,All,,,,Story,"Introduction > Their Partnership > What was your relationship with your parents like when you were a child,
teenager, or adult?"
when-did-they-get-married,ZmJITiU5ZTd61KbPOij6,When did they get married?,when-did-they-get-married,When did they get married?,3,2025-05-23T00:38:04.891Z,,,My Parents,,Parents,4,All,,,,Story,Introduction > Their Partnership > When did they get married?
gidget,YugKZ3w5rJDyrcE91bTk,Gidget,gidget,Gidget,4,2025-05-23T00:37:51.516Z,,,My Paternal Grandfather,,Paternal Grandfather,8,All,,,,Story,"Introduction > My
Paternal Grandfather > What stories do you remember about him? > Gidget"
go-west-young-man,8syOyM08AcKBXRFGYnzo,Go West Young Man,go-west-young-man,Go West Young Man,4,2025-05-23T00:38:29.525Z,,,My Paternal Grandfather,,Paternal Grandfather,8,All,,,,Story,"Introduction > My
Paternal Grandfather > What stories do you remember about him? > Go West Young Man"
his-death,U76hToljcWribdtOPNHw,His Death,his-death,His Death,4,2025-05-23T00:37:41.966Z,,,My Paternal Grandfather,,Paternal Grandfather,8,All,,,,Story,"Introduction > My
Paternal Grandfather > What stories do you remember about him? > His Death"
orange-grove,ncWxHiqcr8pvb7Elh9sY,Orange Grove,orange-grove,Orange Grove,4,2025-05-23T00:38:32.265Z,,,My Paternal Grandfather,,Paternal Grandfather,8,All,,,,Story,"Introduction > My
Paternal Grandfather > What stories do you remember about him? > Orange Grove"
solitaire,dKnsCEXwPwA3WImGIYqR,Solitaire,solitaire,Solitaire,4,2025-05-23T00:38:22.028Z,,,My Paternal Grandfather,,Paternal Grandfather,8,All,,,,Story,"Introduction > My
Paternal Grandfather > What stories do you remember about him? > Solitaire"
who-was-your-paternal,1qEVk3fvXntfnKTpi4Pj,"Who
was your paternal grandfather?",who-was-your-paternal,"Who
was your paternal grandfather?",3,2025-05-23T00:38:24.099Z,,,My Paternal Grandfather,,Paternal Grandfather,8,All,,,,Story,"Introduction > My
Paternal Grandfather > Who
was your paternal grandfather?"
part-time-sitter,yudiX5LICS7WozKTyqbn,Part-time Sitter,part-time-sitter,Part-time Sitter,4,2025-05-23T00:37:42.425Z,,,My Paternal Grandmother,,Paternal Grandmother,9,All,,,,Story,Introduction > My Paternal Grandmother > What stories do you remember about her? > Part-time Sitter
seamstress-for-pennies,ySTIgpC0kMT6GHHejAGi,Seamstress for Pennies,seamstress-for-pennies,Seamstress for Pennies,4,2025-05-23T00:38:30.950Z,,,My Paternal Grandmother,,Paternal Grandmother,9,All,,,,Story,Introduction > My Paternal Grandmother > What stories do you remember about her? > Seamstress for Pennies
coconut-cake,twFOORHEf2argd0ROOkl,Coconut Cake,coconut-cake,Coconut Cake,4,2025-05-23T00:38:05.257Z,,,My Paternal Grandmother,,Paternal Grandmother,9,All,,,,Story,Introduction > My Paternal Grandmother > What stories do you remember about her? > Coconut Cake
muddy-bikes,xheUN3Y7JK7QRNYcaXxO,Muddy Bikes,muddy-bikes,Muddy Bikes,4,2025-05-23T00:38:28.965Z,,,My Paternal Grandmother,,Paternal Grandmother,9,All,,,,Story,Introduction > My Paternal Grandmother > What stories do you remember about her? > Muddy Bikes
she-loved-to-fish,r3ny9Dhleri9eZls2Jcg,She Loved to Fish,she-loved-to-fish,She Loved to Fish,4,2025-05-23T00:38:31.365Z,,,My Paternal Grandmother,,Paternal Grandmother,9,All,,,,Story,Introduction > My Paternal Grandmother > What stories do you remember about her? > She Loved to Fish
who-was-your-paternal,2BHbD2aqjobO8Oosksff,Who was your paternal grandmother?,who-was-your-paternal,Who was your paternal grandmother?,3,2025-05-23T00:38:12.918Z,,,My Paternal Grandmother,,Paternal Grandmother,9,All,,,,Story,Introduction > My Paternal Grandmother > Who was your paternal grandmother?
did-you-have-any-siblings,DHburcMcB6EEihZyi5X4,Did you have any siblings?,did-you-have-any-siblings,Did you have any siblings?,3,2025-05-23T00:38:07.836Z,,,My Siblings,,Siblings,13,All,,,,Story,Introduction > My Siblings > Did you have any siblings?
how-did-your-parents-handle,7T8sRqxnAK9f83Fa4VCJ,How did your parents handle discipline?,how-did-your-parents-handle,How did your parents handle discipline?,3,2025-05-23T00:37:45.368Z,,,My Siblings,,Siblings,13,All,,,,Story,Introduction > My Siblings > How did your parents handle discipline?
how-similar-or-different-are,D4SmbuEoNq2OuIiSnoiN,"How
similar or different are you?",how-similar-or-different-are,"How
similar or different are you?",3,2025-05-23T00:37:41.186Z,,,My Siblings,,Siblings,13,All,,,,Story,"Introduction > My Siblings > How
similar or different are you?"
injury-prone,g9tH4eq0rFoeGY5tsiTY,Injury Prone,injury-prone,Injury Prone,4,2025-05-23T00:37:40.400Z,,,My Siblings,,Siblings,13,All,,,,Story,Introduction > My Siblings > What was it like being so close in age? > Injury Prone
what-conflicts-do-you-remember,mcB1qj2254mATvZ3sfvM,What conflicts do you remember?,what-conflicts-do-you-remember,What conflicts do you remember?,3,2025-05-23T00:37:39.439Z,,,My Siblings,,Siblings,13,All,,,,Story,Introduction > My Siblings > What conflicts do you remember?
what-did-you-do-together,hR1GF32AwcPw0Qhmjdli,What did you do together?,what-did-you-do-together,What did you do together?,3,2025-05-23T00:38:11.382Z,,,My Siblings,,Siblings,13,All,,,,Story,Introduction > My Siblings > What did you do together?
what-family-activities-were,yLCcOtuWgCqbtFBflqiv,What family activities were common?,what-family-activities-were,What family activities were common?,3,2025-05-23T00:37:50.817Z,,,My Siblings,,Siblings,13,All,,,,Story,Introduction > My Siblings > What family activities were common?
what-was-it-like-being-so,PIu6guIHpUIICxM5evPk,What was it like being so close in age?,what-was-it-like-being-so,What was it like being so close in age?,3,2025-05-23T00:38:16.561Z,,,My Siblings,,Siblings,13,All,,,,Story,Introduction > My Siblings > What was it like being so close in age?
who-took-care-of-you-during,alXFEC8xQAso12bHn0uE,Who took care of you during the day?,who-took-care-of-you-during,Who took care of you during the day?,3,2025-05-23T00:37:57.252Z,,,My Siblings,,Siblings,13,All,,,,Story,Introduction > My Siblings > Who took care of you during the day?
how-far-apart-in-age-are-you,2lpRvym6IIS6Mf9lz1Lr,How far apart in age are you?,how-far-apart-in-age-are-you,How far apart in age are you?,3,2025-05-23T00:38:02.595Z,,,My Siblngs,,Siblings,13,All,,,,Story,Introduction > My Siblings > How far apart in age are you?
what-was-it-like-being-the,4b42ixi3DMj0NWxiodEt,What was it like being the oldest?,what-was-it-like-being-the,What was it like being the oldest?,3,2025-05-23T00:38:23.178Z,,,My Siblngs,,Siblings,13,All,,,,Story,Introduction > My Siblings > What was it like being the oldest?
financial-analyst,JaYlGdWGeyKtBWsx15uU,Financial Analyst,financial-analyst,Financial Analyst,4,2025-05-23T00:38:05.495Z,,,NCR,,Self,2,NCR,57,,,Story,Adulthood > Career > NCR > Financial Analyst
being-a-father,xrR3RPVKBWo2NusjPD7R,Being a Father,being-a-father,Being a Father,3,2025-05-23T00:38:20.525Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > Being a Father
best-worst,20qrYTLnZsRML0o1JER9,Best/worst,best-worst,Best/worst,4,2025-05-23T00:37:45.941Z,,,Parenthood,,Self,2,Children,16,,,Story,"THEMES > My Children > William,
Elizabeth, and Caroline > Best/worst"
caroline,t2nLV92ANw8RwcZo6le0,Caroline,caroline,Caroline,3,2025-05-23T00:37:45.543Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > Caroline
how-did-locations-affect,MN4os7O1zJfjqh0ZFEr5,How did locations affect lifestyle?,how-did-locations-affect,How did locations affect lifestyle?,3,2025-05-23T00:38:14.039Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > How did locations affect lifestyle?
how-did-sibling-relationships,wVehB0cwoqhMORvtdu9S,How did sibling relationships develop?,how-did-sibling-relationships,How did sibling relationships develop?,3,2025-05-23T00:37:47.047Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > How did sibling relationships develop?
how-did-you-balance-work-and,yvkpVOo002oG6TtbR7Vd,How did you balance work and family?,how-did-you-balance-work-and,How did you balance work and family?,3,2025-05-23T00:38:06.644Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > How did you balance work and family?
how-did-you-choose-locations,YNYcNIIofYnC5YtVXTT4,How did you choose locations?,how-did-you-choose-locations,How did you choose locations?,3,2025-05-23T00:38:06.965Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > How did you choose locations?
how-did-you-contribute,2A1VF7yVToTdW2xFlnFj,How did you contribute?,how-did-you-contribute,How did you contribute?,3,2025-05-23T00:37:55.060Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > How did you contribute?
how-did-you-figure-out-how-to,Pz4KHmRQnlmUw4TfTG5O,How did you figure out how to be a parent?,how-did-you-figure-out-how-to,How did you figure out how to be a parent?,3,2025-05-23T00:37:51.175Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > How did you figure out how to be a parent?
how-did-you-handle-education,dxlxaZv20SoZOrPRVflF,How did you handle education decisions?,how-did-you-handle-education,How did you handle education decisions?,3,2025-05-23T00:38:07.757Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > How did you handle education decisions?
how-did-you-prepare-for,LSHWjVkYdGC48INSfRjH,How did you prepare for parenthood?,how-did-you-prepare-for,How did you prepare for parenthood?,3,2025-05-23T00:38:13.252Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > How did you prepare for parenthood?
how-did-your-outlook-mature,cbDLS3Y8E5fFh6Z70VsC,How did your outlook mature?,how-did-your-outlook-mature,How did your outlook mature?,3,2025-05-23T00:38:09.062Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > How did your outlook mature?
move-to-nashville,6erE6V7h0dHFTiSfHnlL,Move to Nashville,move-to-nashville,Move to Nashville,4,2025-05-23T00:37:52.885Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > What legacy began forming? > Move to Nashville
what-activities-did-you-do,LxwmPdtG9ftHSBAhd1Ap,What activities did you do together?,what-activities-did-you-do,What activities did you do together?,3,2025-05-23T00:37:37.387Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > What activities did you do together?
what-challenges-did-you-face,GWeDf9kxnh8e9lCydeJh,What challenges did you face?,what-challenges-did-you-face,What challenges did you face?,3,2025-05-23T00:37:37.474Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > What challenges did you face?
what-home-improvements-did-you,7gTvwqm6l6S7cieqbAgO,What home improvements did you make?,what-home-improvements-did-you,What home improvements did you make?,3,2025-05-23T00:37:53.377Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > What home improvements did you make?
what-is-it-like-being-a-father,nGh3F1JOPwrIWMDlKKGg,What is it like being a father?,what-is-it-like-being-a-father,What is it like being a father?,3,2025-05-23T00:37:59.549Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > What is it like being a father?
what-made-each-place-special,BbpCguRJASzk8fRmHqAD,What made each place special?,what-made-each-place-special,What made each place special?,3,2025-05-23T00:38:22.282Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > What made each place special?
what-moves-were-significant,eP2N60oKtDVBWdH214OA,What moves were significant?,what-moves-were-significant,What moves were significant?,3,2025-05-23T00:38:18.419Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > What moves were significant?
what-neighborhoods-shaped,PsR9H0eaNIqdiBL3KhJT,What neighborhoods shaped family life?,what-neighborhoods-shaped,What neighborhoods shaped family life?,3,2025-05-23T00:38:13.958Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > What neighborhoods shaped family life?
what-parenting-style-did-you,kFrdnkV2IokAoM0Ct6wF,What parenting style did you develop?,what-parenting-style-did-you,What parenting style did you develop?,3,2025-05-23T00:38:03.480Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > What parenting style did you develop?
what-roles-did-extended-family,zplimRJAs2E7h5K3NkOj,What roles did extended family play?,what-roles-did-extended-family,What roles did extended family play?,3,2025-05-23T00:38:29.281Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > What roles did extended family play?
what-surprised-you-about-being,AqFKZaxGYmZvg2azXeGn,What surprised you about being a parent?,what-surprised-you-about-being,What surprised you about being a parent?,3,2025-05-23T00:37:37.934Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > What surprised you about being a parent?
what-values-did-you-try-to,GiLtmJ4MyCyeVN5MIMa8,What values did you try to instill?,what-values-did-you-try-to,What values did you try to instill?,3,2025-05-23T00:38:02.666Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > What values did you try to instill?
what-was-it-like-becoming-a,OYyr1HZKBOGrrnkegtFC,What was it like becoming a parent?,what-was-it-like-becoming-a,What was it like becoming a parent?,3,2025-05-23T00:38:13.175Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > What was it like becoming a parent?
what-was-one-of-the-hardest,AeVDQLNLY4JRSAJBXM6p,"What was one of the hardest things about growing up? How did you get
through it?",what-was-one-of-the-hardest,"What was one of the hardest things about growing up? How did you get
through it?",3,2025-05-23T00:37:49.742Z,,,Parenthood,,Self,2,Children,16,,,Story,"Adulthood > Parenthood > What was one of the hardest things about growing up? How did you get
through it?"
what-was-one-of-the-toughest,mfXqv4FJQ0SQXjL2ysex,"What was one of the toughest, easiest,
best, worst parts about raising first, second, third",what-was-one-of-the-toughest,"What was one of the toughest, easiest,
best, worst parts about raising first, second, third",3,2025-05-23T00:38:24.337Z,,,Parenthood,,Self,2,Children,16,,,Story,"Adulthood > Parenthood > What was one of the toughest, easiest,
best, worst parts about raising first, second, third"
what-wisdom-did-you-gain,ZZXu20KEi6Scej3mGwqj,What wisdom did you gain?,what-wisdom-did-you-gain,What wisdom did you gain?,3,2025-05-23T00:38:01.766Z,,,Parenthood,,Self,2,Children,16,,,Story,Adulthood > Parenthood > What wisdom did you gain?
william-elizabeth-and-caroline,sKBKpi9owowcBc1uFxrs,"William,
Elizabeth, and Caroline",william-elizabeth-and-caroline,"William,
Elizabeth, and Caroline",3,2025-05-23T00:37:44.415Z,,,Parenthood,,Self,2,Children,16,,,Story,"THEMES > My Children > William,
Elizabeth, and Caroline"
how-have-you-changed-over-time,jlWIvipPJjHCDATSg0SX,How have you changed over time?,how-have-you-changed-over-time,How have you changed over time?,3,2025-05-23T00:37:48.739Z,,,Personal,,Self,2,Personal,29,,,Reflection,THEMES > Personal > How have you changed over time?
what-accomplishments-mean-most,e5UKyjrb7o6iXflNqZfM,What accomplishments mean most?,what-accomplishments-mean-most,What accomplishments mean most?,3,2025-05-23T00:37:54.600Z,,,Personal,,Self,2,Personal,29,,,Reflection,THEMES > Personal > What accomplishments mean most?
what-brings-greatest,X77fL58L0NXPZaWjNBMo,What brings greatest satisfaction?,what-brings-greatest,What brings greatest satisfaction?,3,2025-05-23T00:38:02.515Z,,,Personal,,Self,2,Personal,29,,,Reflection,THEMES > Personal > What brings greatest satisfaction?
what-caution-paid-off,cPkC8Dkb98uBrIhGfmaz,What caution paid off?,what-caution-paid-off,What caution paid off?,3,2025-05-23T00:37:54.348Z,,,Personal,,Self,2,Personal,29,,,Reflection,THEMES > Personal > What caution paid off?
what-challenges-changed-you,JTdjUZUrtQNNr7rYp12X,What challenges changed you?,what-challenges-changed-you,What challenges changed you?,3,2025-05-23T00:37:38.083Z,,,Personal,,Self,2,Personal,29,,,Reflection,THEMES > Personal > What challenges changed you?
what-challenges-were,qdhCtnaWWWj8Dh9c1A4j,What challenges were worthwhile?,what-challenges-were,What challenges were worthwhile?,3,2025-05-23T00:37:41.817Z,,,Personal,,Self,2,Personal,29,,,Reflection,THEMES > Personal > What challenges were worthwhile?
what-choices-would-you-change,DigXHUoWAITSaIBImopz,What choices would you change?,what-choices-would-you-change,What choices would you change?,3,2025-05-23T00:38:06.478Z,,,Personal,,Self,2,Personal,29,,,Reflection,THEMES > Personal > What choices would you change?
what-decisions-shaped-your,kLneTzj1lIKMNN10881E,What decisions shaped your life most?,what-decisions-shaped-your,What decisions shaped your life most?,3,2025-05-23T00:37:50.515Z,,,Personal,,Self,2,Personal,29,,,Reflection,THEMES > Personal > What decisions shaped your life most?
what-experiences-most-shaped,AEPmM7dPUIogr3IlGN0Z,What experiences most shaped your life?,what-experiences-most-shaped,What experiences most shaped your life?,3,2025-05-23T00:38:19.380Z,,,Personal,,Self,2,Personal,29,,,Reflection,THEMES > Personal > What experiences most shaped your life?
what-gives-life-meaning,9zpTK3JtJNnVTNbSoA26,What gives life meaning?,what-gives-life-meaning,What gives life meaning?,3,2025-05-23T00:38:27.417Z,,,Personal,,Self,2,Personal,29,,,Reflection,THEMES > Personal > What gives life meaning?
what-growth-are-you-proud-of,q4oFMddFjorjrBcVliU8,What growth are you proud of?,what-growth-are-you-proud-of,What growth are you proud of?,3,2025-05-23T00:37:52.816Z,,,Personal,,Self,2,Personal,29,,,Reflection,THEMES > Personal > What growth are you proud of?
what-peace-have-you-found,TqdKX0HJh2MByV6iC0AV,What peace have you found?,what-peace-have-you-found,What peace have you found?,3,2025-05-23T00:38:09.757Z,,,Personal,,Self,2,Personal,29,,,Reflection,THEMES > Personal > What peace have you found?
what-regrets-remain,iLcqQe3gTFG4zWXroGid,What regrets remain?,what-regrets-remain,What regrets remain?,3,2025-05-23T00:37:51.596Z,,,Personal,,Self,2,Personal,29,,,Reflection,THEMES > Personal > What regrets remain?
what-risks-didn-t,XtPfJTBzhCmGEGzdPpnh,What risks didn�t?,what-risks-didn-t,What risks didn�t?,3,2025-05-23T00:38:25.944Z,,,Personal,,Self,2,Personal,29,,,Reflection,THEMES > Personal > What risks didn�t?
what-advice-would-you-give,JLtefOVAZ3yaYMw7mWYl,What advice would you give your younger self?,what-advice-would-you-give,What advice would you give your younger self?,3,2025-05-23T00:38:32.001Z,,,Personal Reflection,,Self,2,Personal,29,,,Reflection,Adulthood > Personal Reflection > What advice would you give your younger self?
what-beliefs-do-you-have-that,SP69FipOSFOAKboS19fq,"What beliefs do you
have that are different than your parents�?",what-beliefs-do-you-have-that,"What beliefs do you
have that are different than your parents�?",3,2025-05-23T00:38:20.959Z,,,Personal Reflection,,Self,2,Personal,29,,,Reflection,"Adulthood > Personal Reflection > What beliefs do you
have that are different than your parents�?"
what-have-you-changed-your,jENlDZXTnnp5ZuT0yQtS,"What have you changed
your mind about over the years?",what-have-you-changed-your,"What have you changed
your mind about over the years?",3,2025-05-23T00:38:19.598Z,,,Personal Reflection,,Self,2,Personal,29,,,Reflection,"Adulthood > Personal Reflection > What have you changed
your mind about over the years?"
what-is-your-best-advice-when,Yuba3iMmabwz2HQHzfWS,"What is your best
advice when it comes to work?",what-is-your-best-advice-when,"What is your best
advice when it comes to work?",3,2025-05-23T00:37:57.587Z,,,Personal Reflection,,Self,2,Personal,29,,,Reflection,"Adulthood > Personal Reflection > What is your best
advice when it comes to work?"
what-personal-expectations-do,dvBfNUKkFmwLzY0IO8Dg,What personal expectations do you hold yourself to?,what-personal-expectations-do,What personal expectations do you hold yourself to?,4,2025-05-23T00:37:44.164Z,,,Personal Reflection,,Self,2,Personal,29,,,Reflection,"Adulthood > Personal Reflection > What is your best
advice when it comes to work? > What personal expectations do you hold yourself to?"
what-s-your-idea-of-happiness,zXTSZlt0vdDi8hEfiNAH,What�s your idea of happiness?,what-s-your-idea-of-happiness,What�s your idea of happiness?,3,2025-05-23T00:38:21.432Z,,,Personal Reflection,,Self,2,Personal,29,,,Reflection,Adulthood > Personal Reflection > What�s your idea of happiness?
who-what-inspires-you,O5mQdgkasRwj2idIyr8e,Who/What inspires you?,who-what-inspires-you,Who/What inspires you?,3,2025-05-23T00:38:07.208Z,,,Personal Reflection,,Self,2,Personal,29,,,Reflection,Adulthood > Personal Reflection > Who/What inspires you?
what-are-you-grateful-for,8Z7xUadQqakxlbusNVvd,What are you grateful for?,what-are-you-grateful-for,What are you grateful for?,3,2025-05-23T00:37:52.726Z,,,Personal Reflection,,Self,2,Personal,29,,,Reflection,THEMES > Blessings > What are you grateful for?
what-did-you-wear-when-younger,80EbK2lC9WeN60Qrujjo,What did you wear when younger that mortifies you now?,what-did-you-wear-when-younger,What did you wear when younger that mortifies you now?,3,2025-05-23T00:38:11.967Z,,,Personal Reflection,,Self,2,Personal,29,,,Reflection,Adulthood > Personal Reflection > What did you wear when younger that mortifies you now?
what-hope-persists,9mcSgi2SgFIfuROkeYRH,What hope persists?,what-hope-persists,What hope persists?,3,2025-05-23T00:38:17.628Z,,,Personal Reflection,,Self,2,Personal,29,,,Reflection,THEMES > Era Overview > What hope persists?
what-remains-constant,4RzgDx4ftDSx7bnuf7xH,What remains constant?,what-remains-constant,What remains constant?,3,2025-05-23T00:37:39.849Z,,,Personal Reflection,,Self,2,Personal,29,,,Reflection,THEMES > Personal > What remains constant?
brady,ROx5MjWTs67QqonumN0p,Brady,brady,Brady,4,2025-05-23T00:37:49.401Z,,,Pets,,Self,2,Pets,22,,,Story,Adulthood > Family > Marriage > Brady
i-want-to-continue-growing-in,41ZlO9GQlCVR7ZbpYgVQ,"I want
to continue growing in business and building financial security while spending
quality time with my children, their families, and supporting their interests.
Current Focus",i-want-to-continue-growing-in,"I want
to continue growing in business and building financial security while spending
quality time with my children, their families, and supporting their interests.
Current Focus",4,2025-05-23T00:37:55.395Z,,,THE FUTURE,,Self,2,Future,98,,,Story,"Adulthood > The Future > Current Focus > I want
to continue growing in business and building financial security while spending
quality time with my children, their families, and supporting their interests.
Current Focus"
which-presidents-have-you,PkEF7wHJUFCzNGrC7d2a,Which Presidents have you voted for and why?,which-presidents-have-you,Which Presidents have you voted for and why?,3,2025-05-23T00:37:59.002Z,,,World & Politics,,Self,2,World & Politics,76,,,Story,THEMES > Politics > Which Presidents have you voted for and why?
spitting-black,0donw57mbKFIWjzdjeyP,Spitting Black,spitting-black,Spitting Black,4,2025-05-23T00:37:42.279Z,,,Preschool,,Self,2,Preschool,39,,,Story,Preschool > What do you remember from this period? > Spitting Black
dad-s-garden,dqwaqj0y81g0dILS2Nzx,"Dad's
Garden",dad-s-garden,"Dad's
Garden",4,2025-05-23T00:37:57.666Z,,,Preschool,,Self,2,Preschool,39,,,Story,"Preschool > What do you remember from this period? > Dad's
Garden"
don-t-say-bad-words,qaQjtQPi7C2D0GdoaYNg,Don�t Say Bad Words,don-t-say-bad-words,Don�t Say Bad Words,4,2025-05-23T00:38:15.850Z,,,Preschool,,Self,2,Preschool,39,,,Story,Preschool > What do you remember from this period? > Don�t Say Bad Words
early-daredevil,rldjuCoL9TakSTlaTxXv,Early Daredevil,early-daredevil,Early Daredevil,4,2025-05-23T00:38:02.440Z,,,Preschool,,Self,2,Preschool,39,,,Story,Preschool > What do you remember from this period? > Early Daredevil
fall-from-the-car,vZgiRjRIK3CdbMbRLW3D,Fall From the Car,fall-from-the-car,Fall From the Car,4,2025-05-23T00:37:54.525Z,,,Preschool,,Self,2,Preschool,39,,,Story,Preschool > What do you remember from this period? > Fall From the Car
first-home,aMObD9xyjNFGaeuVZXgd,First Home,first-home,First Home,4,2025-05-23T00:38:16.996Z,,,Preschool,,Self,2,Preschool,39,,,Story,Preschool > What do you remember from this period? > First Home
first-lesson-about-fire,c4SKLiPiUOrUegt6xoAP,First Lesson About Fire,first-lesson-about-fire,First Lesson About Fire,4,2025-05-23T00:38:10.399Z,,,Preschool,,Self,2,Preschool,39,,,Story,Preschool > What do you remember from this period? > First Lesson About Fire
good-morning-teacher,yzH9H8aOlqAsdW0oAzXP,Good Morning Teacher,good-morning-teacher,Good Morning Teacher,4,2025-05-23T00:38:28.208Z,,,Preschool,,Self,2,Preschool,39,,,Story,Preschool > What do you remember from this period? > Good Morning Teacher
learned-to-ride-a-bike,mlRIznXca2QZcA3qM33P,Learned to Ride a Bike,learned-to-ride-a-bike,Learned to Ride a Bike,4,2025-05-23T00:38:29.686Z,,,Preschool,,Self,2,Preschool,39,,,Story,Preschool > What do you remember from this period? > Learned to Ride a Bike
riding-horse,M8ywJlDNekswOnrlavcq,Riding Horse,riding-horse,Riding Horse,4,2025-05-23T00:38:30.273Z,,,Preschool,,Self,2,Preschool,39,,,Story,Preschool > What do you remember from this period? > Riding Horse
the-bond-fire,kXd29bOsccQExbWhVmFA,The �Bond� Fire,the-bond-fire,The �Bond� Fire,4,2025-05-23T00:38:14.680Z,,,Preschool,,Self,2,Preschool,39,,,Story,Preschool > What do you remember from this period? > The �Bond� Fire
woodbine-terrace,WZMOokv3oWE4ovIu4mQE,Woodbine Terrace,woodbine-terrace,Woodbine Terrace,4,2025-05-23T00:37:43.255Z,,,Preschool,,Self,2,Preschool,39,,,Story,Preschool > What do you remember from this period? > Woodbine Terrace
blackberry-picking,UD5j4mxUvbv9IVaWqhJn,Blackberry Picking,blackberry-picking,Blackberry Picking,4,2025-05-23T00:38:31.610Z,,,Presechool,,Self,2,Presechool,39,,,Story,Preschool > What do you remember from this period? > Blackberry Picking
cost-of-things-food-gas-cars,R72RLmDv3fv7aLBWyTnN,"Cost of things�.food, gas, cars, movies, houses",cost-of-things-food-gas-cars,"Cost of things�.food, gas, cars, movies, houses",4,2025-05-23T00:38:25.464Z,,,Reflection,,Self,2,Personal,29,,,Reflection,"THEMES > Advice > What are your happiest moments? > Cost of things�.food, gas, cars, movies, houses"
didn-t-make-the-golf-team,h1mEYVe1o70Nx7bO7sq9,Didn�t Make the Golf Team,didn-t-make-the-golf-team,Didn�t Make the Golf Team,4,2025-05-23T00:38:21.528Z,,,Reflection,,Self,2,Personal,29,,,Reflection,THEMES > Blessings > What were your disappointments? > Didn�t Make the Golf Team
how-has-life-turned-out,Xzqqd4nSYBrBmPdqOGcN,How has life turned out differently than you imagined?,how-has-life-turned-out,How has life turned out differently than you imagined?,3,2025-05-23T00:38:04.500Z,,,Reflection,,Self,2,Personal,29,,,Reflection,THEMES > Differences > How has life turned out differently than you imagined?
my-marriage,yurwoQMsyFZqj09QFIIt,My Marriage,my-marriage,My Marriage,4,2025-05-23T00:38:22.532Z,,,Reflection,,Self,2,Personal,29,,,Reflection,THEMES > Blessings > What were your disappointments? > My Marriage
what-do-you-think-are-the,Pr3cXa4gb9lMerRkZ3Zf,What do you think are the secrets to a happy relationship?,what-do-you-think-are-the,What do you think are the secrets to a happy relationship?,3,2025-05-23T00:37:47.906Z,,,Companionship,,Spouse,15,Personal,29,,,Reflection,THEMES > Relationships > What do you think are the secrets to a happy relationship?
laptops,51ibwVhIKjuCqiJ5TZcb,Laptops.,laptops,Laptops.,4,2025-05-23T00:38:08.384Z,,,Science & Technology,,Self,2,Science & Technology,77,,,Story,"THEMES > Technology > What inventions have had the biggest impact
on your day-to-day life? > Laptops."
